"","rr","rr_lwr","rr_upr","day","rr_ci","event_vacc","event_uv"
"171",20.3645973224505,3.95796752728467,104.780249268511,171,"20.36 (3.96, 104.78)",0,0
"172",21.0583571317215,4.02502434719555,110.174341031279,172,"21.06 (4.03, 110.17)",0,0
"173",21.7757512247996,4.09319707414383,115.846692161419,173,"21.78 (4.09, 115.85)",0,0
"174",22.5175847497937,4.16250453976352,121.811668460775,174,"22.52 (4.16, 121.81)",0,0
"175",23.2846902836627,4.23296588447782,128.084377810425,175,"23.28 (4.23, 128.08)",0,0
"176",24.0779287668173,4.30460056295732,134.680708516573,176,"24.08 (4.3, 134.68)",0,0
"177",24.8981904692351,4.37742834958672,141.617369636864,177,"24.9 (4.38, 141.62)",0,0
"178",25.7463959897197,4.45146934405571,148.911933392202,178,"25.75 (4.45, 148.91)",0,0
"179",26.6234972890002,4.5267439770003,156.582879769379,179,"26.62 (4.53, 156.58)",0,0
"180",27.5304787583014,4.60327301576701,164.649643430935,180,"27.53 (4.6, 164.65)",0,0
"181",28.4683583240006,4.68107757020824,173.132663047846,181,"28.47 (4.68, 173.13)",0,0
"182",29.4381885901286,4.76017909861224,182.053433182929,182,"29.44 (4.76, 182.05)",0,0
"183",30.4410580197827,4.84059941370585,191.434558856492,183,"30.44 (4.84, 191.43)",0,0
"184",31.4780921565799,4.92236068872298,201.299812930857,184,"31.48 (4.92, 201.3)",0,0
