"","rr","rr_lwr","rr_upr","day","rr_ci","event_vacc","event_uv"
"99",2.62567563855156,0.212422302799181,32.4550316423258,99,"2.63 (0.21, 32.46)",0,0
"100",2.7212522978132,0.204857003733596,36.1482103779261,100,"2.72 (0.2, 36.15)",0,0
"101",2.7883288095847,0.195301748558343,39.8090524419316,101,"2.79 (0.2, 39.81)",0,0
"102",2.8420151270183,0.185194988549119,43.6137610713941,102,"2.84 (0.19, 43.61)",0,0
"103",2.89213144266661,0.175317464439151,47.710160014115,103,"2.89 (0.18, 47.71)",0,0
"104",2.97036521428931,0.167489531139116,52.6783342591817,104,"2.97 (0.17, 52.68)",0,0
"105",3.00411345230097,0.15755552640852,57.2794737196069,105,"3 (0.16, 57.28)",0,0
"106",3.05747720274194,0.149138958975012,62.6809179139637,106,"3.06 (0.15, 62.68)",0,0
"107",3.17752454869113,0.144145295088456,70.0450351247248,107,"3.18 (0.14, 70.05)",0,0
"108",3.16462749113501,0.13350354218455,75.0157411089762,108,"3.16 (0.13, 75.02)",0,0
"109",3.2604139141404,0.127902256978137,83.1126763723753,109,"3.26 (0.13, 83.11)",0,0
"110",3.40306134755314,0.124133416184444,93.2933845790791,110,"3.4 (0.12, 93.29)",0,0
"111",3.52084751953342,0.119415085242014,103.809055871638,111,"3.52 (0.12, 103.81)",0,0
"112",3.6025307451129,0.113603992784874,114.240947446802,112,"3.6 (0.11, 114.24)",0,0
"113",3.75561579744704,0.110109056526468,128.097092673238,113,"3.76 (0.11, 128.1)",0,0
"114",3.78313187419592,0.103117529207333,138.793926576544,114,"3.78 (0.1, 138.79)",0,0
"115",4.26079507073135,0.107967973596834,168.145923554696,115,"4.26 (0.11, 168.15)",0,0
"116",4.4609364650217,0.105084510216852,189.370955851579,116,"4.46 (0.11, 189.37)",0,0
"117",3.75182284596642,0.0821578915078644,171.330768221677,117,"3.75 (0.08, 171.33)",0,0
"118",3.85663719208158,0.0785048999756717,189.461427706502,118,"3.86 (0.08, 189.46)",0,0
"119",3.9643797274006,0.0750121650531343,209.516771204942,119,"3.96 (0.08, 209.52)",0,0
"120",4.07513225648933,0.0716728663857945,231.701391967369,120,"4.08 (0.07, 231.7)",0,0
"121",4.18897886927833,0.0684804515677053,256.24165094635,121,"4.19 (0.07, 256.24)",0,0
"122",4.30600600491373,0.0654286282523627,283.387994057227,122,"4.31 (0.07, 283.39)",0,0
"123",4.42630251738362,0.0625113561342651,313.417516224021,123,"4.43 (0.06, 313.42)",0,0
"124",4.54995974298177,0.0597228388684495,346.636798501072,124,"4.55 (0.06, 346.64)",0,0
"125",4.67707156965714,0.0570575159835339,383.385047361823,125,"4.68 (0.06, 383.39)",0,0
"126",4.80773450829708,0.0545100548342682,424.037568344905,126,"4.81 (0.05, 424.04)",0,0
"127",4.94204776600452,0.0520753426313382,469.009609679886,127,"4.94 (0.05, 469.01)",0,0
"128",5.08011332142454,0.049748478579337,518.760615309234,128,"5.08 (0.05, 518.76)",0,0
"129",5.22203600216929,0.0475247661477033,573.798930923725,129,"5.22 (0.05, 573.8)",0,0
"130",5.36792356440994,0.0453997054947915,634.687011277049,130,"5.37 (0.05, 634.69)",0,0
"131",5.517886774695,0.0433689860607648,702.047182189002,131,"5.52 (0.04, 702.05)",0,0
"132",5.6720394940469,0.041428479341477,776.568016336001,132,"5.67 (0.04, 776.57)",0,0
"133",5.83049876441158,0.0395742318525854,859.011388229486,133,"5.83 (0.04, 859.01)",0,0
"134",5.99338489752749,0.0378024582906087,950.220280749158,134,"5.99 (0.04, 950.22)",0,0
