"","rr","rr_lwr","rr_upr","day","rr_ci","event_vacc","event_uv"
"90",0.50392620118668,0.216119358696921,1.17500633804193,90,"0.5 (0.22, 1.18)",0,0
"91",0.504740362158442,0.213294748604014,1.19441680988034,91,"0.5 (0.21, 1.19)",0,0
"92",0.505555838517004,0.210156561469143,1.21617285737785,92,"0.51 (0.21, 1.22)",0,0
"93",0.506372632388191,0.206738745489901,1.24027667007523,93,"0.51 (0.21, 1.24)",0,0
"94",0.507190745899941,0.203075391771544,1.266733750862,94,"0.51 (0.2, 1.27)",0,1
"95",0.508010181185448,0.199200038181646,1.29555368836194,95,"0.51 (0.2, 1.3)",0,0
"96",0.50883094037895,0.195145105915256,1.3267508025508,96,"0.51 (0.2, 1.33)",0,0
"97",0.509653025620029,0.190941467352974,1.36034466543343,97,"0.51 (0.19, 1.36)",0,0
"98",0.510476439051852,0.186618136015292,1.39636050595697,98,"0.51 (0.19, 1.4)",0,1
"99",0.511301182818595,0.182202064481119,1.4348295135744,99,"0.51 (0.18, 1.43)",0,1
"100",0.512127259071354,0.177718033767794,1.47578905710056,100,"0.51 (0.18, 1.48)",0,0
"101",0.512954669961271,0.173188617145377,1.51928283608967,101,"0.51 (0.17, 1.52)",0,1
"102",0.513783417645984,0.168634202220188,1.56536098118052,102,"0.51 (0.17, 1.57)",0,0
"103",0.514613504284296,0.164073056739196,1.61408011805815,103,"0.51 (0.16, 1.61)",0,1
"104",0.51544493204039,0.159521425593996,1.66550340793921,104,"0.52 (0.16, 1.67)",0,0
"105",0.516277703080226,0.15499364863854,1.71970057508225,105,"0.52 (0.15, 1.72)",0,0
"106",0.517111819574037,0.150502290965761,1.7767479300631,106,"0.52 (0.15, 1.78)",0,0
"107",0.517947283696675,0.146058279134739,1.83672839552823,107,"0.52 (0.15, 1.84)",0,0
"108",0.518784097624006,0.141671038423308,1.89973153964879,108,"0.52 (0.14, 1.9)",0,0
"109",0.519622263537553,0.13734862750891,1.96585362126297,109,"0.52 (0.14, 1.97)",0,0
"110",0.52046178362254,0.133097868054672,2.03519764944911,110,"0.52 (0.13, 2.04)",0,0
"111",0.521302660064754,0.128924467524321,2.10787345962334,111,"0.52 (0.13, 2.11)",0,0
"112",0.522144895056506,0.124833134215432,2.18399780752975,112,"0.52 (0.12, 2.18)",0,0
"113",0.522988490793634,0.120827683982234,2.26369448199321,113,"0.52 (0.12, 2.26)",0,0
"114",0.523833449473219,0.11691113849527,2.3470944370122,114,"0.52 (0.12, 2.35)",0,0
"115",0.524679773297816,0.113085815144276,2.43433594351891,115,"0.52 (0.11, 2.43)",0,0
"116",0.525527464474626,0.109353408864792,2.52556476093585,116,"0.53 (0.11, 2.53)",0,0
"117",0.526376525209447,0.105715066291559,2.62093432857918,117,"0.53 (0.11, 2.62)",0,0
"118",0.527226957716621,0.102171452719224,2.72060597696505,118,"0.53 (0.1, 2.72)",0,0
"119",0.528078764214819,0.0987228123707032,2.82474915896345,119,"0.53 (0.1, 2.82)",0,0
"120",0.528931946919452,0.0953690225026507,2.93354170075746,120,"0.53 (0.1, 2.93)",0,0
"121",0.529786508057233,0.0921096418675735,3.04717007284648,121,"0.53 (0.09, 3.05)",0,1
"122",0.530642449854477,0.0889439540245116,3.16582968090177,122,"0.53 (0.09, 3.17)",0,0
"123",0.531499774539924,0.0858710059838111,3.289725176729,123,"0.53 (0.09, 3.29)",0,0
"124",0.532358484349468,0.0828896426248039,3.41907078960015,124,"0.53 (0.08, 3.42)",0,0
"125",0.533218581524579,0.0799985372989314,3.55409067819146,125,"0.53 (0.08, 3.55)",0,0
"126",0.534080068299138,0.0771962190097767,3.69501930293097,126,"0.53 (0.08, 3.7)",0,0
"127",0.53494294692252,0.0744810965046473,3.84210182034974,127,"0.53 (0.07, 3.84)",0,0
"128",0.535807219645594,0.0718514796092097,3.9955944983427,128,"0.54 (0.07, 4)",0,0
"129",0.536672888716972,0.0693055980815448,4.15576515399143,129,"0.54 (0.07, 4.16)",0,0
"130",0.537539956391854,0.0668416182612673,4.32289361380098,130,"0.54 (0.07, 4.32)",0,0
"131",0.538408424933729,0.0644576577265551,4.4972721979656,131,"0.54 (0.06, 4.5)",0,0
"132",0.539278296604385,0.0621517981987737,4.67920622760461,132,"0.54 (0.06, 4.68)",0,0
"133",0.54014957367011,0.0599220968573654,4.86901455785987,133,"0.54 (0.06, 4.87)",0,0
"134",0.541022258402285,0.0577665962612998,5.06703013559419,134,"0.54 (0.06, 5.07)",0,0
"135",0.541896353073005,0.0556833330029422,5.27360058454668,135,"0.54 (0.06, 5.27)",0,0
"136",0.542771859962101,0.0536703452586323,5.48908881705648,136,"0.54 (0.05, 5.49)",0,0
"137",0.543648781352975,0.0517256793378297,5.71387367454875,137,"0.54 (0.05, 5.71)",0,0
"138",0.544527119527212,0.04984739534749,5.94835059753092,138,"0.54 (0.05, 5.95)",0,0
"139",0.5454068767765,0.0480335720765063,6.19293232577619,139,"0.55 (0.05, 6.19)",0,0
"140",0.546288055394051,0.0462823111694491,6.44804963117762,140,"0.55 (0.05, 6.45)",0,0
"141",0.547170657672884,0.0445917406948719,6.71415208181383,141,"0.55 (0.04, 6.71)",0,0
"142",0.548054685914395,0.042960018145372,6.99170884277393,142,"0.55 (0.04, 6.99)",0,0
"143",0.548940142427016,0.0413853329637649,7.28120951042312,143,"0.55 (0.04, 7.28)",0,0
"144",0.549827029512941,0.0398659086263452,7.58316498481221,144,"0.55 (0.04, 7.58)",0,0
"145",0.550715349480006,0.0384000043427329,7.89810838160181,145,"0.55 (0.04, 7.9)",0,0
"146",0.551605104654528,0.0369859164268996,8.22659598234643,146,"0.55 (0.04, 8.23)",0,0
"147",0.552496297347382,0.0356219793532114,8.5692082283195,147,"0.55 (0.04, 8.57)",0,0
"148",0.55338892988021,0.0343065665618912,8.92655075702456,148,"0.55 (0.03, 8.93)",1,0
"149",0.554283004587381,0.033038091021425,9.2992554858929,149,"0.55 (0.03, 9.3)",0,0
"150",0.55517852378516,0.0318150055943729,9.68798174050251,150,"0.56 (0.03, 9.69)",0,0
"151",0.556075489819819,0.0306358032205913,10.0934174355355,151,"0.56 (0.03, 10.09)",0,0
"152",0.556973905025019,0.0294990169399161,10.5162803055667,152,"0.56 (0.03, 10.52)",0,0
"153",0.557873771737332,0.0284032197846235,10.9573191895984,153,"0.56 (0.03, 10.96)",0,0
"154",0.558775092309652,0.0273470245505789,11.4173153722148,154,"0.56 (0.03, 11.42)",0,0
"155",0.559677869090256,0.0263290834625516,11.8970839830006,155,"0.56 (0.03, 11.9)",0,0
"156",0.560582104421408,0.0253480877532494,12.3974754567926,156,"0.56 (0.03, 12.4)",0,0
"157",0.561487800674141,0.0244027671673693,12.9193770584941,157,"0.56 (0.02, 12.92)",0,0
"158",0.562394960200068,0.0234918893976949,13.4637144720029,158,"0.56 (0.02, 13.46)",0,0
"159",0.563303585363042,0.0226142594670073,14.0314534617325,159,"0.56 (0.02, 14.03)",0,0
"160",0.564213678531248,0.0217687190676522,14.6236016024849,160,"0.56 (0.02, 14.62)",0,0
"161",0.565125242083245,0.0209541458577322,15.241210088351,161,"0.57 (0.02, 15.24)",0,0
"162",0.566038278385515,0.0201694527292,15.8853756172464,162,"0.57 (0.02, 15.89)",0,0
"163",0.566952789824772,0.0194135870532931,16.5572423585454,163,"0.57 (0.02, 16.56)",0,0
"164",0.567868778780009,0.0186855299035135,17.2580040051453,164,"0.57 (0.02, 17.26)",0,0
"165",0.568786247635682,0.0179842952630347,17.9889059186236,165,"0.57 (0.02, 17.99)",0,0
"166",0.569705198789017,0.0173089292276158,18.7512473625118,166,"0.57 (0.02, 18.75)",0,0
"167",0.570625634637227,0.0166585091999302,19.5463838328644,167,"0.57 (0.02, 19.55)",0,0
"168",0.57154755756436,0.0160321430763045,20.3757294956155,168,"0.57 (0.02, 20.38)",0,0
"169",0.572470969987401,0.0154289684427838,21.2407597237386,169,"0.57 (0.02, 21.24)",0,0
"170",0.573395874315823,0.0148481517672188,22.1430137458778,170,"0.57 (0.01, 22.14)",0,0
"171",0.574322272937661,0.0142888875971281,23.0840974113742,171,"0.57 (0.01, 23.08)",0,0
"172",0.575250168288357,0.0137503977684924,24.0656860759356,172,"0.58 (0.01, 24.07)",0,0
"173",0.576179562787753,0.013231930617713,25.0895276105722,173,"0.58 (0.01, 25.09)",0,0
"174",0.577110458838714,0.0127327602078778,26.1574455391823,174,"0.58 (0.01, 26.16)",0,0
"175",0.578042858879789,0.0122521855655503,27.2713423180113,175,"0.58 (0.01, 27.27)",0,0
"176",0.578976765344807,0.0117895299273986,28.4332027547685,176,"0.58 (0.01, 28.43)",0,0
"177",0.579912180652744,0.0113441400037159,29.6450975710158,177,"0.58 (0.01, 29.65)",0,0
"178",0.580849107257189,0.0109153852546585,30.9091871271776,178,"0.58 (0.01, 30.91)",0,0
"179",0.581787547601787,0.0105026571780114,32.2277253087099,179,"0.58 (0.01, 32.23)",0,0
"180",0.582727504104847,0.0101053686181983,33.603063566503,180,"0.58 (0.01, 33.6)",0,0
"181",0.583668979250679,0.00972295308481284,35.0376551617483,181,"0.58 (0.01, 35.04)",0,0
"182",0.58461197547517,0.00935486409203747,36.5340595551661,182,"0.58 (0.01, 36.53)",0,0
